25.273756,19.113756,21.794172
24.823757,19.313757,21.976671
24.523756,20.733757,22.412504
24.123756,20.673756,22.082506
23.773756,20.543756,21.545843
24.953756,19.973757,21.792923
25.393757,18.113756,21.398338
25.733757,18.303757,21.787506
25.963757,18.603756,21.920425
25.653757,18.603756,21.71251
26.193756,19.263756,22.403755
26.093756,20.543756,22.885422
24.703756,21.273756,22.627504
25.873756,21.183756,22.953758
25.653757,20.303757,22.708342
